,artist,name song,num reproduction,time duration
0,Buscabulla,Andrea,651270797,5:39
1,Buscabulla,Ta Que Tiembla - Pachyman Remix,2851802,3:21
2,Buscabulla,Ta Que Tiembla,6425939,2:48
3,Buscabulla,Mi vida en llamas (feat. Buscabulla),3358666,4:48
4,Buscabulla,Tártaro,8836812,3:43
5,Buscabulla,Eternamente,4689768,3:30
6,Buscabulla,Vámono,4770450,3:28
7,Buscabulla,NTE,4906385,2:51
8,Buscabulla,la luz(Fín) - Buscabulla Remix,4222611,3:22
9,Buscabulla,Miraverahí,539857,3:14
